OxySoft export of:	EXAMPLE
Export date:	2024/06/03 10:44:01
Start of measurement:	2024-03-11 09:17:08.246

Datafile sample rate:	10.00	Hz
Datafile duration:	2253.500	s
Datafile total number of samples:	22535

Description:	

Optode-template:	PortaMon TSI
Optode distance (mm):	 32.50
Optode gradients (mm):	 5.00
DPF:	4.00

Device id:	1329
# Receivers:	1
# Light sources:	6
# ADC:	0

Light source wavelengths:
device	index	wavelength
1	1	759	nm
1	2	854	nm
1	3	759	nm
1	4	854	nm
1	5	761	nm
1	6	856	nm

Export sample rate:	10.00	Hz
Selected time span:	0	2253.500
Selected time span (sample numbers):	0	22535


Legend:
Column	Trace (Measurement)
1	(Sample number)
2	Rx1-Tx1 O2Hb (Low pass) (EXAMPLE)
3	Rx1-Tx1 HHb (Low pass) (EXAMPLE)
4	Rx1-Tx2 O2Hb (Low pass) (EXAMPLE)
5	Rx1-Tx2 HHb (Low pass) (EXAMPLE)
6	Rx1-Tx3 O2Hb (EXAMPLE)
7	Rx1-Tx3 HHb (EXAMPLE)
8	Rx1-Tx1,Tx2 TSI% (Low pass) (EXAMPLE)
9	Rx1-Tx1,Tx2 TSI Fit Factor (Low pass) (EXAMPLE)
10	(Event)


1	2	3	4	5	6	7	8	9	10
   127	-5.2183	10.6860	11.6301	16.8825	 0.0000	 0.0000	90.8203	100.0000	
   128	-5.2013	10.7031	11.6444	16.8923	 0.0000	 0.0000	90.8699	100.0000	
   129	-5.1818	10.7228	11.6651	16.9036	 0.0000	 0.0000	90.9404	100.0000	
   130	-5.1672	10.7387	11.6802	16.9131	 0.0000	 0.0000	90.9909	100.0000	
   131	-5.1634	10.7466	11.6866	16.9164	 0.0000	 0.0000	91.0380	100.0000	
   132	-5.1760	10.7424	11.6764	16.9102	 0.0000	 0.0000	91.0673	100.0000	
   133	-5.1993	10.7257	11.6553	16.8943	 0.0000	 0.0000	91.0792	100.0000	
   134	-5.2294	10.7016	11.6228	16.8727	 0.0000	 0.0000	91.0673	100.0000	
   135	-5.2591	10.6732	11.5856	16.8471	 0.0000	 0.0000	91.0411	100.0000	
   136	-5.2828	10.6440	11.5523	16.8203	 0.0000	 0.0000	91.0159	100.0000	
   137	-5.2986	10.6178	11.5218	16.7971	 0.0000	 0.0000	90.9669	100.0000	
   138	-5.3120	10.5900	11.4934	16.7711	 0.0000	 0.0000	90.9328	100.0000	
   139	-5.3264	10.5577	11.4657	16.7421	 0.0000	 0.0000	90.8939	100.0000	
   140	-5.3438	10.5209	11.4371	16.7104	 0.0000	 0.0000	90.8484	100.0000	
   141	-5.3696	10.4790	11.4042	16.6740	 0.0000	 0.0000	90.8176	100.0000	
   142	-5.4010	10.4340	11.3716	16.6363	 0.0000	 0.0000	90.7895	100.0000	
   143	-5.4351	10.3916	11.3399	16.5997	 0.0000	 0.0000	90.7840	100.0000	
   144	-5.4643	10.3553	11.3147	16.5676	 0.0000	 0.0000	90.7934	100.0000	
   145	-5.4802	10.3341	11.3041	16.5477	 0.0000	 0.0000	90.8224	100.0000	
   146	-5.4749	10.3339	11.3132	16.5454	 0.0000	 0.0000	90.8597	100.0000	
   147	-5.4447	10.3546	11.3426	16.5622	 0.0000	 0.0000	90.8810	100.0000	
   148	-5.4000	10.3933	11.3867	16.5955	 0.0000	 0.0000	90.8991	100.0000	
   149	-5.3464	10.4398	11.4371	16.6376	 0.0000	 0.0000	90.8905	100.0000	
   150	-5.2953	10.4829	11.4852	16.6790	 0.0000	 0.0000	90.8585	100.0000	
   151	-5.2562	10.5175	11.5218	16.7148	 0.0000	 0.0000	90.8050	100.0000	
   152	-5.2319	10.5395	11.5463	16.7399	 0.0000	 0.0000	90.7526	100.0000	
   153	-5.2245	10.5499	11.5558	16.7540	 0.0000	 0.0000	90.7096	100.0000	
   154	-5.2346	10.5461	11.5492	16.7545	 0.0000	 0.0000	90.6775	100.0000	
   155	-5.2610	10.5325	11.5278	16.7463	 0.0000	 0.0000	90.6465	100.0000	
   156	-5.2908	10.5155	11.5044	16.7352	 0.0000	 0.0000	90.6167	100.0000	
   157	-5.3164	10.5029	11.4816	16.7280	 0.0000	 0.0000	90.5766	100.0000	
   158	-5.3339	10.4950	11.4636	16.7232	 0.0000	 0.0000	90.5467	100.0000	
   159	-5.3376	10.4930	11.4541	16.7222	 0.0000	 0.0000	90.5167	100.0000	
   160	-5.3291	10.4979	11.4546	16.7262	 0.0000	 0.0000	90.4963	100.0000	
   161	-5.3119	10.5059	11.4620	16.7319	 0.0000	 0.0000	90.4825	100.0000	
   162	-5.2943	10.5129	11.4689	16.7356	 0.0000	 0.0000	90.4785	100.0000	
   163	-5.2826	10.5137	11.4753	16.7321	 0.0000	 0.0000	90.5101	100.0000	
   164	-5.2766	10.5093	11.4793	16.7258	 0.0000	 0.0000	90.5321	100.0000	
   165	-5.2799	10.5008	11.4787	16.7166	 0.0000	 0.0000	90.5599	100.0000	
   166	-5.2936	10.4863	11.4706	16.7032	 0.0000	 0.0000	90.5827	100.0000	
   167	-5.3134	10.4661	11.4558	16.6853	 0.0000	 0.0000	90.5963	100.0000	
   168	-5.3356	10.4412	11.4364	16.6615	 0.0000	 0.0000	90.6205	100.0000	
   169	-5.3541	10.4200	11.4169	16.6413	 0.0000	 0.0000	90.6289	100.0000	
   170	-5.3663	10.4018	11.4009	16.6220	 0.0000	 0.0000	90.6490	100.0000	
   171	-5.3686	10.3882	11.3918	16.6055	 0.0000	 0.0000	90.6753	100.0000	
   172	-5.3630	10.3813	11.3903	16.5963	 0.0000	 0.0000	90.6876	100.0000	
   173	-5.3503	10.3863	11.3990	16.5993	 0.0000	 0.0000	90.6937	100.0000	
   174	-5.3324	10.4011	11.4167	16.6134	 0.0000	 0.0000	90.6865	100.0000	
   175	-5.3124	10.4238	11.4398	16.6371	 0.0000	 0.0000	90.6634	100.0000	
   176	-5.2956	10.4500	11.4625	16.6668	 0.0000	 0.0000	90.6160	100.0000	
   177	-5.2846	10.4760	11.4816	16.6968	 0.0000	 0.0000	90.5686	100.0000	
   178	-5.2856	10.4896	11.4860	16.7146	 0.0000	 0.0000	90.5234	100.0000	
   179	-5.2913	10.4898	11.4821	16.7178	 0.0000	 0.0000	90.4950	100.0000	
   180	-5.3039	10.4776	11.4668	16.7067	 0.0000	 0.0000	90.4856	100.0000	
   181	-5.3176	10.4543	11.4475	16.6832	 0.0000	 0.0000	90.4961	100.0000	
   182	-5.3308	10.4287	11.4272	16.6570	 0.0000	 0.0000	90.5103	100.0000	
   183	-5.3401	10.4054	11.4105	16.6325	 0.0000	 0.0000	90.5275	100.0000	
   184	-5.3437	10.3893	11.4024	16.6157	 0.0000	 0.0000	90.5420	100.0000	
   185	-5.3407	10.3865	11.4029	16.6129	 0.0000	 0.0000	90.5379	100.0000	
   186	-5.3354	10.3942	11.4096	16.6200	 0.0000	 0.0000	90.5401	100.0000	
   187	-5.3302	10.4077	11.4161	16.6351	 0.0000	 0.0000	90.5105	100.0000	
   188	-5.3286	10.4232	11.4195	16.6522	 0.0000	 0.0000	90.4779	100.0000	
   189	-5.3363	10.4343	11.4152	16.6645	 0.0000	 0.0000	90.4570	100.0000	
   190	-5.3506	10.4376	11.4041	16.6700	 0.0000	 0.0000	90.4333	100.0000	
   191	-5.3718	10.4321	11.3837	16.6659	 0.0000	 0.0000	90.4182	100.0000	
   192	-5.3937	10.4185	11.3624	16.6554	 0.0000	 0.0000	90.3977	100.0000	
   193	-5.4133	10.4053	11.3442	16.6442	 0.0000	 0.0000	90.3923	100.0000	
   194	-5.4279	10.3932	11.3294	16.6350	 0.0000	 0.0000	90.3725	100.0000	
   195	-5.4376	10.3845	11.3223	16.6301	 0.0000	 0.0000	90.3495	100.0000	
   196	-5.4422	10.3819	11.3214	16.6290	 0.0000	 0.0000	90.3485	100.0000	
   197	-5.4449	10.3811	11.3202	16.6283	 0.0000	 0.0000	90.3520	100.0000	
   198	-5.4462	10.3828	11.3196	16.6298	 0.0000	 0.0000	90.3539	100.0000	
   199	-5.4485	10.3866	11.3169	16.6333	 0.0000	 0.0000	90.3485	100.0000	
   200	-5.4494	10.3900	11.3158	16.6387	 0.0000	 0.0000	90.3219	100.0000	
   201	-5.4495	10.3985	11.3185	16.6505	 0.0000	 0.0000	90.2844	100.0000	
   202	-5.4519	10.4057	11.3173	16.6630	 0.0000	 0.0000	90.2222	100.0000	
   203	-5.4571	10.4080	11.3131	16.6736	 0.0000	 0.0000	90.1324	100.0000	
   204	-5.4611	10.4094	11.3114	16.6844	 0.0000	 0.0000	90.0387	100.0000	
   205	-5.4616	10.4110	11.3127	16.6948	 0.0000	 0.0000	89.9517	100.0000	
   206	-5.4620	10.4121	11.3183	16.7011	 0.0000	 0.0000	89.9155	100.0000	
   207	-5.4587	10.4122	11.3270	16.7025	 0.0000	 0.0000	89.9219	100.0000	
   208	-5.4589	10.4088	11.3319	16.6961	 0.0000	 0.0000	89.9758	100.0000	
   209	-5.4648	10.3981	11.3255	16.6806	 0.0000	 0.0000	90.0376	100.0000	
   210	-5.4771	10.3797	11.3109	16.6567	 0.0000	 0.0000	90.1073	100.0000	
   211	-5.4873	10.3568	11.2969	16.6336	 0.0000	 0.0000	90.1259	100.0000	
   212	-5.4890	10.3402	11.2856	16.6160	 0.0000	 0.0000	90.1264	100.0000	
   213	-5.4929	10.3231	11.2738	16.6009	 0.0000	 0.0000	90.1018	100.0000	
   214	-5.4909	10.3122	11.2706	16.5953	 0.0000	 0.0000	90.0460	100.0000	
   215	-5.4803	10.3129	11.2797	16.6020	 0.0000	 0.0000	89.9823	100.0000	
   216	-5.4585	10.3277	11.3064	16.6234	 0.0000	 0.0000	89.9198	100.0000	
   217	-5.4328	10.3545	11.3471	16.6541	 0.0000	 0.0000	89.9038	100.0000	
   218	-5.3803	10.3730	11.3665	16.6799	 0.0000	 0.0000	89.6853	100.0000	
   219	-5.3677	10.4027	11.4522	16.6721	 0.0000	 0.0000	90.2963	100.0000	
   220	-5.5180	10.6443	11.4348	16.9044	 0.0000	 0.0000	91.3067	100.0000	
   221	-5.5525	10.6716	11.4106	16.9351	 0.0000	 0.0000	91.3182	100.0000	
   222	-5.5493	10.6145	11.3806	16.9041	 0.0000	 0.0000	90.9630	100.0000	
   223	-5.5185	10.5494	11.3296	16.7326	 0.0000	 0.0000	91.3207	100.0000	
   224	-5.3780	10.1373	11.2833	16.4140	 0.0000	 0.0000	89.4735	100.0000	
   225	-5.2636	 9.9436	11.3163	16.3063	 0.0000	 0.0000	88.2034	100.0000	
   226	-5.2078	 9.9722	11.4075	16.3515	 0.0000	 0.0000	88.2509	100.0000	
   227	-5.2111	10.1868	11.5375	16.5554	 0.0000	 0.0000	89.0875	100.0000	
   228	-5.2732	10.5373	11.6685	16.8652	 0.0000	 0.0000	90.4943	100.0000	
   229	-5.3573	10.8906	11.7548	17.1623	 0.0000	 0.0000	91.8589	100.0000	
