OxySoft export of	C:\Artinis NIRS\NIRS Data\LIGHTSHIELD030_ONOFF_07_25_23_NEW								
Export date	7/25/2023 9:51								
Start of measurement	10:39.1								
									
Data file sample rate	10	Hz							
Data file duration	2056.6	s							
Data file total number of samples	20566								
									
Description									
Optode-template	PortaMon TSI Fit Factor								
Optode distance (mm)	35								
Optode gradients (mm)	5								
DPF	4								
									
Device id	1328								
# Receivers	1								
# Light sources	6								
# ADC	0								
									
Light source wavelengths									
Device	Tx	Wavelength							
3741	4.4494095	-10.4239388	-13.1557741	-6.7537894	9.8766708	-15.0734463	100	96.3909531	
3742	4.4494095	-10.4239388	-13.1330671	-6.7377906	9.8265686	-14.9990959	100	96.4114609	
3743	4.4756455	-10.4629841	-13.1019592	-6.7176967	9.8095016	-14.9737673	100	96.4262009	
3744	4.5040679	-10.5052824	-13.0593252	-6.6981578	9.8061981	-14.9688654	100	96.4418182	
3745	4.4836621	-10.4749146	-13.073761	-6.7008166	9.8287735	-15.0023642	100	96.4335327	
3746	4.4771032	-10.4651527	-13.1661463	-6.7338271	9.8783226	-15.0758982	100	96.384819	
3747	4.467629	-10.4510536	-13.1920776	-6.7812381	9.9042015	-15.1142988	100	96.3676529	
3748	4.4588838	-10.4380388	-13.1641951	-6.7925563	9.8766708	-15.0734463	100	96.3846588	
3749	4.4610701	-10.4412918	-13.1387091	-6.7640967	9.8287735	-15.0023642	100	96.4065933	
3750	4.5026107	-10.5031128	-13.0687008	-6.7415404	9.8111534	-14.9762182	100	96.4370728	
3751	4.5098982	-10.5139589	-13.0719547	-6.7276454	9.8298721	-15.0039978	100	96.4307938	
3752	4.4894924	-10.4835911	-13.1131401	-6.7342505	9.8783226	-15.0758982	100	96.4056931	
3753	4.4690866	-10.4532223	-13.1460943	-6.7968631	9.920166	-15.1379929	100	96.3833389	
3754	4.4712729	-10.4564762	-13.1557646	-6.8337703	9.9218178	-15.1404448	100	96.3761673	
3755	4.4720016	-10.4575605	-13.1332235	-6.8205447	9.872818	-15.0677271	100	96.395813	
3756	4.4996953	-10.4987745	-13.1068649	-6.7888541	9.8513451	-15.0358629	100	96.410141	
3757	4.5237451	-10.5345659	-13.0609093	-6.759172	9.8441887	-15.0252409	100	96.4291153	
3758	4.5091696	-10.5128746	-13.0369883	-6.757051	9.8640099	-15.0546551	100	96.4354019	
3759	4.4931364	-10.4890137	-13.1374598	-6.7659564	9.913559	-15.1281891	100	96.3851242	
3760	4.490221	-10.4846754	-13.1608591	-6.8050666	9.9350319	-15.1600533	100	96.3687286	
3761	4.4800181	-10.469491	-13.1374655	-6.8232837	9.9091568	-15.1216526	100	96.3827286	
3762	4.4873061	-10.4803371	-13.102623	-6.7861152	9.8574028	-15.0448503	100	96.4096375	
3763	4.5237451	-10.5345659	-13.0558786	-6.7545886	9.8326263	-15.0080833	100	96.432579	
3764	4.5252028	-10.5367355	-13.0222712	-6.738214	9.8403358	-15.0195217	100	96.4433746	
3765	4.5018816	-10.5020285	-13.0442848	-6.7311034	9.8755722	-15.0718126	100	96.4292374	
3766	4.4843907	-10.4759989	-13.0909815	-6.7732635	9.9179649	-15.1347246	100	96.4013138	
3767	4.4894924	-10.4835911	-13.1012774	-6.8092418	9.9218178	-15.1404448	100	96.3932266	
3768	4.4916787	-10.486845	-13.0794907	-6.7858367	9.8678627	-15.0603743	100	96.4146042	
3769	4.5084405	-10.5117903	-13.0520964	-6.7481456	9.8386841	-15.0170708	100	96.4327927	
3770	4.5405068	-10.5595112	-13.0160875	-6.7142234	9.8298721	-15.0039978	100	96.4480972	
3771	4.5179148	-10.5258894	-13.0004511	-6.7027888	9.8425369	-15.02279	100	96.4540558	
3772	4.5077119	-10.510705	-13.0960894	-6.7219043	9.8948402	-15.1004095	100	96.4041138	
3773	4.4989667	-10.4976902	-13.147028	-6.7668033	9.9179649	-15.1347246	100	96.377533	
3774	4.4931364	-10.4890137	-13.1087246	-6.8087192	9.9102554	-15.1232862	100	96.392601	
3775	4.5098982	-10.5139589	-13.0911808	-6.7880549	9.8733673	-15.0685444	100	96.4071579	
3776	4.5579977	-10.5855408	-13.0567503	-6.7578177	9.8607063	-15.0497522	100	96.4216156	
3777	4.5623703	-10.5920486	-13.0487738	-6.7380023	9.8733673	-15.0685444	100	96.4211655	
3778	4.5448794	-10.5660191	-13.074028	-6.7396483	9.9163132	-15.1322737	100	96.4032288	
3779	4.5405068	-10.5595112	-13.1487579	-6.795917	9.9713707	-15.2139788	100	96.3599167	
3780	4.5426931	-10.5627651	-13.1753139	-6.8423991	9.9851341	-15.2344046	100	96.3439255	
3781	4.5485234	-10.5714417	-13.1557503	-6.8564239	9.9570541	-15.1927347	100	96.3553314	
3782	4.5652852	-10.5963869	-13.1278963	-6.8224349	9.9207153	-15.1388102	100	96.3750687	
3783	4.5944366	-10.6397705	-13.0924635	-6.7982154	9.9086037	-15.1208353	100	96.3900299	
3784	4.5871487	-10.6289244	-13.0832729	-6.7922797	9.9328308	-15.156785	100	96.3884354	
3785	4.5835052	-10.6235018	-13.1681757	-6.8137908	9.9950447	-15.2491112	100	96.3393097	
3786	4.590064	-10.6332626	-13.1904621	-6.9028411	10.0523033	-15.3340836	100	96.3129807	
3787	4.5966229	-10.6430235	-13.155282	-6.9401088	10.0512009	-15.3324499	100	96.324791	
3788	4.6017246	-10.6506157	-13.1460228	-6.910131	10.0110092	-15.2728052	100	96.338623	
3789	4.6403499	-10.7080984	-13.1263237	-6.8760772	9.9917412	-15.2442093	100	96.34935	
3790	4.6439939	-10.713522	-13.0871086	-6.8454165	9.9812775	-15.2286854	100	96.3678665	
3791	4.6279607	-10.689661	-13.0932245	-6.845367	10.0082588	-15.2687206	100	96.3610001	
3792	4.6286893	-10.6907454	-13.1409092	-6.9041629	10.0561562	-15.3398037	100	96.3290558	
3793	4.6308756	-10.6939993	-13.1537714	-6.9604621	10.0820313	-15.3782043	100	96.315155	
3794	4.6345196	-10.6994219	-13.138072	-6.9823165	10.0578079	-15.3422546	100	96.3229828	
3795	4.65201	-10.7254515	-13.1070948	-6.9529757	10.0187187	-15.2842445	100	96.3440552	
3796	4.689178	-10.7807655	-13.0913076	-6.9161181	10.0049553	-15.2638178	100	96.3523254	
3797	4.6899066	-10.7818499	-13.0732546	-6.9097896	10.0165138	-15.2809763	100	96.3566132	
3798	4.6848054	-10.7742577	-13.1194715	-6.9209781	10.0715714	-15.3626804	100	96.3255615	
3799	4.6862626	-10.7764273	-13.1542997	-6.9808002	10.107357	-15.4157887	100	96.3012466	
3800	4.6833477	-10.772089	-13.1121655	-7.0269065	10.1051559	-15.4125204	100	96.3169479	
3801	4.6767888	-10.7623272	-13.136116	-6.9837203	10.0434914	-15.3210115	100	96.3222504	
3802	4.7037535	-10.8024569	-13.1273994	-6.951427	10.0203705	-15.2866955	100	96.3298492	
3803	4.7358198	-10.8501787	-13.1014042	-6.9373031	10.0137634	-15.2768908	100	96.338623	
3804	4.7146854	-10.8187256	-13.0865088	-6.9383464	10.0324821	-15.3046703	100	96.3429489	
3805	4.7132277	-10.8165569	-13.1771507	-6.9648986	10.088089	-15.3871918	100	96.2929459	
3806	4.7030249	-10.8013725	-13.1867256	-7.0230746	10.1205711	-15.4353971	100	96.2804489	
3807	4.7037535	-10.8024569	-13.1791468	-7.0328441	10.1035042	-15.4100695	100	96.2858582	
3808	4.7008386	-10.7981186	-13.182497	-6.9976802	10.0561562	-15.3398037	100	96.2968903	
3809	4.7416501	-10.8588552	-13.1823616	-6.9495997	10.0489998	-15.3291817	100	96.2983704	
3810	4.7278032	-10.8382483	-13.1495094	-6.9230494	10.0357857	-15.3095722	100	96.3163528	
3811	4.7117701	-10.8143873	-13.1513014	-6.9188743	10.0611115	-15.3471565	100	96.3115692	
3812	4.7124987	-10.8154716	-13.2009563	-6.9536128	10.1051559	-15.4125204	100	96.2802048	
3813	4.7088552	-10.8100491	-13.2018824	-7.0035357	10.1172676	-15.4304953	100	96.2752762	
3814	4.7044821	-10.8035412	-13.208046	-6.9928527	10.0831337	-15.379838	100	96.2801437	
3815	4.7095838	-10.8111334	-13.2157698	-6.9511828	10.0506516	-15.3316326	100	96.2862473	
3816	4.7576833	-10.8827162	-13.2055082	-6.9272246	10.0572586	-15.3414373	100	96.2858963	
3817	4.7438364	-10.8621092	-13.2068539	-6.904098	10.0666161	-15.3553267	100	96.2851105	
3818	4.7197866	-10.8263178	-13.2579374	-6.9170966	10.1156158	-15.4280443	100	96.2556839	
3819	4.7234306	-10.8317404	-13.2794971	-6.9710155	10.1563606	-15.4885054	100	96.2348099	
3820	4.7248883	-10.83391	-13.2348642	-7.0208411	10.1613159	-15.4958591	100	96.2492142	
3821	4.7256169	-10.8349943	-13.2357016	-7.0120502	10.1238747	-15.4403	100	96.2560425	
3822	4.7452941	-10.8642778	-13.2368488	-6.9741302	10.1051559	-15.4125204	100	96.2602081	
3823	4.7700725	-10.9011536	-13.2091112	-6.953548	10.094696	-15.3969965	100	96.2721481	
3824	4.7285318	-10.8393326	-13.1942301	-6.9319377	10.1013031	-15.4068012	100	96.2822723	
3825	4.7409215	-10.8577709	-13.287075	-6.961246	10.1629677	-15.4983101	100	96.2281876	
3826	4.7278032	-10.8382483	-13.294858	-7.0235972	10.198204	-15.550601	100	96.2162476	
3827	4.722702	-10.8306561	-13.2811975	-7.0454345	10.187191	-15.5342598	100	96.2233353	
3828	4.7248883	-10.83391	-13.2806692	-7.0250964	10.1514053	-15.4811516	100	96.2318954	
3829	4.7605982	-10.8870544	-13.2727423	-6.9946475	10.1458969	-15.4729815	100	96.2347488	
3830	4.7671576	-10.8968153	-13.2395124	-6.9731841	10.1469994	-15.4746161	100	96.2475204	
3831	4.7292609	-10.8404169	-13.2444611	-6.9763808	10.1668205	-15.5040293	100	96.2458878	
3832	4.7205153	-10.8274021	-13.2469177	-7.0406241	10.2009544	-15.5546856	100	96.2360916	
3833	4.7278032	-10.8382483	-13.2179699	-7.091249	10.2130661	-15.5726614	100	96.2418442	
3834	4.7234306	-10.8317404	-13.210391	-7.1010184	10.1816864	-15.5260897	100	96.2496567	
3835	4.7307181	-10.8425865	-13.2144976	-7.0556769	10.1425934	-15.4680796	100	96.2586365	
3836	4.7605982	-10.8870544	-13.2038727	-7.014154	10.1304817	-15.4501047	100	96.265686	
3837	4.7496667	-10.8707857	-13.1710548	-6.9996219	10.135437	-15.4574575	100	96.2792206	
3838	4.7314472	-10.8436708	-13.2363262	-7.0111194	10.1904945	-15.5391626	100	96.2414856	
3839	4.7365484	-10.851263	-13.2450151	-7.0887198	10.2312355	-15.5996237	100	96.2250366	
3840	4.7299895	-10.8415022	-13.1917191	-7.152946	10.2350883	-15.6053429	100	96.2433243	
3841	4.7307181	-10.8425865	-13.2002182	-7.1357722	10.1910439	-15.539979	100	96.2488785	
3842	4.748209	-10.8686161	-13.1897573	-7.0970225	10.1574593	-15.490139	100	96.2610779	
3843	4.7584119	-10.8838005	-13.1599464	-7.0644355	10.139843	-15.463994	100	96.2781372	
3844	4.7343621	-10.8480091	-13.1520052	-7.0566401	10.1585617	-15.4917736	100	96.2800751	
3845	4.7314472	-10.8436708	-13.211607	-7.0871387	10.198204	-15.550601	100	96.2461548	
3846	4.7256169	-10.8349943	-13.1979666	-7.1436496	10.2284851	-15.5955381	100	96.2425308	
3847	4.7234306	-10.8317404	-13.1885138	-7.1562095	10.2180214	-15.5800142	100	96.2475052	
3848	4.719058	-10.8252335	-13.19415	-7.1251884	10.1745262	-15.5154676	100	96.2565689	
3849	4.7409215	-10.8577709	-13.2022171	-7.0664096	10.1519547	-15.4819689	100	96.2608795	
3850	4.7409215	-10.8577709	-13.1692343	-7.0491042	10.1453476	-15.4721642	100	96.2763824	
3851	4.7241592	-10.8328257	-13.1975288	-7.0447173	10.180584	-15.5244551	100	96.2585602	
3852	4.7146854	-10.8187256	-13.2299061	-7.0976253	10.2174721	-15.5791969	100	96.2364273	
3853	4.7124987	-10.8154716	-13.1815262	-7.153028	10.2235298	-15.5881853	100	96.2525864	
3854	4.7081261	-10.8089647	-13.1766109	-7.1618514	10.1976509	-15.5497837	100	96.2579651	
3855	4.7146854	-10.8187256	-13.1833801	-7.1155658	10.1580124	-15.4909563	100	96.2663345	
3856	4.7503953	-10.87187	-13.1685476	-7.083322	10.1508522	-15.4803352	100	96.272789	
3857	4.7314472	-10.8436708	-13.1399374	-7.0595107	10.1558075	-15.4876881	100	96.2855301	
3858	4.7219729	-10.8295717	-13.167182	-7.071775	10.2004051	-15.5538692	100	96.2649689	
3859	4.7146854	-10.8187256	-13.1731386	-7.1262813	10.2229767	-15.587368	100	96.2561417	
3860	4.7073975	-10.8078794	-13.1365442	-7.1626353	10.2246284	-15.589819	100	96.2699966	
3861	4.7022958	-10.8002882	-13.1555796	-7.1282706	10.1728745	-15.5130167	100	96.2746964	
3862	4.7110415	-10.813303	-13.1441317	-7.0728831	10.1321335	-15.4525557	100	96.291214	
3863	4.7380061	-10.8534327	-13.1076145	-7.0532966	10.1205711	-15.4353971	100	96.3068161	
3864	4.7176003	-10.8230639	-13.0741234	-7.0503268	10.1310349	-15.4509211	100	96.3205872	
3865	4.7088552	-10.8100491	-13.1538792	-7.0538497	10.1712227	-15.5105658	100	96.279541	
3866	4.6935506	-10.7872725	-13.1353722	-7.1085525	10.1904945	-15.5391626	100	96.2827148	
3867	4.6884494	-10.7796812	-13.1315413	-7.1127448	10.1783829	-15.5211868	100	96.2867661	
3868	4.6804328	-10.7677507	-13.1283979	-7.0827174	10.1310349	-15.4509211	100	96.3005371	
3869	4.7103124	-10.8122187	-13.1211576	-7.0180507	10.1007538	-15.4059839	100	96.3124619	
3870	4.7044821	-10.8035412	-13.0715027	-6.9833121	10.0748749	-15.3675823	100	96.3403625	
3871	4.6731448	-10.7569046	-13.0477114	-6.9719443	10.0963478	-15.3994474	100	96.3484573	
3872	4.6804328	-10.7677507	-13.1257095	-6.9916625	10.1310349	-15.4509211	100	96.3075333	
3873	4.6753311	-10.7601585	-13.1112318	-7.0569663	10.1580124	-15.4909563	100	96.3046646	
3874	4.6753311	-10.7601585	-13.1117735	-7.0546489	10.135437	-15.4574575	100	96.3085861	
3875	4.6680431	-10.7493124	-13.1013956	-7.0172839	10.0875397	-15.3863745	100	96.3263855	
3876	4.7015672	-10.7992029	-13.0719967	-6.9916301	10.083683	-15.3806553	100	96.3380432	
3877	4.6913643	-10.7840195	-13.0244141	-6.9688945	10.0726738	-15.364315	100	96.3603287	
3878	4.6585693	-10.7352133	-13.0213394	-6.9629092	10.0935936	-15.3953619	100	96.3609543	
3879	4.6578403	-10.734129	-13.0850668	-6.9827418	10.1211243	-15.4362144	100	96.3277588	
3880	4.6534677	-10.7276211	-13.0374413	-7.027967	10.1277313	-15.4460192	100	96.3447723	
3881	4.6454511	-10.7156906	-13.0399399	-7.0242496	10.0908432	-15.3912773	100	96.3509445	
3882	4.6585693	-10.7352133	-13.005476	-6.9819903	10.0506516	-15.3316326	100	96.3752823	
3883	4.6913643	-10.7840195	-12.9851036	-6.9595008	10.0467949	-15.3259134	100	96.3824844	
3884	4.6797037	-10.7666655	-12.9473705	-6.9537921	10.0545044	-15.3373518	100	96.3966522	
3885	4.6724162	-10.7558203	-12.9816017	-6.9692378	10.1062584	-15.4141541	100	96.3716202	
3886	4.6665859	-10.7471437	-13.026885	-7.0104842	10.12883	-15.4476528	100	96.3480377	
3887	4.6534677	-10.7276211	-12.989748	-7.0491538	10.1249771	-15.4419336	100	96.3640823	
3888	4.6418071	-10.710268	-12.9951372	-7.0139747	10.0649643	-15.3528757	100	96.3769226	
3889	4.6541967	-10.7287054	-12.9557238	-6.9685187	10.0319328	-15.303853	100	96.4022446	
3890	4.6753311	-10.7601585	-12.9130907	-6.9489799	10.0154152	-15.2793417	100	96.4212875	
3891	4.6541967	-10.7287054	-12.8873434	-6.9390159	10.0214691	-15.2883291	100	96.4326706	
3892	4.6534677	-10.7276211	-12.9382477	-6.9718947	10.0638657	-15.3512421	100	96.4029694	
3893	4.6432648	-10.7124367	-12.9867353	-7.0098796	10.0941467	-15.3961792	100	96.376091	
3894	4.6359773	-10.7015915	-12.9528189	-7.022634	10.0737762	-15.3659487	100	96.3946838	
3895	4.6221304	-10.6809845	-12.919096	-6.9928527	10.0220222	-15.2891464	100	96.4230957	
3896	4.6454511	-10.7156906	-12.8781033	-6.9437137	9.9961433	-15.2507458	100	96.4472046	
3897	4.6359773	-10.7015915	-12.8375092	-6.9241576	9.9702682	-15.2123442	100	96.4702988	
3898	4.6002669	-10.648447	-12.8170881	-6.9123015	9.9884377	-15.2393064	100	96.4785461	
3899	4.5820475	-10.6213322	-12.9181509	-6.9082561	10.0104599	-15.2719889	100	96.4355621	
3900	4.5718446	-10.6061478	-12.9415503	-6.9473662	10.0187187	-15.2842445	100	96.423584	
3901	4.5594554	-10.5877104	-12.9425526	-6.9413486	9.9878845	-15.2384901	100	96.4307098	
3902	4.5558114	-10.5822878	-12.89219	-6.9061522	9.9366837	-15.1625042	100	96.4652405	
3903	4.5813184	-10.6202478	-12.8588438	-6.8712821	9.9295273	-15.1518831	100	96.4806976	
3904	4.567472	-10.5996408	-12.8168354	-6.8508143	9.9141121	-15.1290054	100	96.5019073	
3905	4.5434222	-10.5638494	-12.823576	-6.8498359	9.9394379	-15.1665897	100	96.4964752	
3906	4.5281177	-10.5410738	-12.9051571	-6.8612037	9.960907	-15.1984549	100	96.460289	
3907	4.5179148	-10.5258894	-12.9116373	-6.8787189	9.9620094	-15.2000885	100	96.4577484	
3908	4.5106268	-10.5150433	-12.9015741	-6.869554	9.9223671	-15.1412611	100	96.4708786	
3909	4.5113559	-10.5161285	-12.8586597	-6.8338351	9.8799744	-15.0783491	100	96.4997559	
3910	4.5375919	-10.5551729	-12.8366604	-6.818294	9.8722687	-15.0669107	100	96.5075455	
3911	4.5208302	-10.5302277	-12.8068838	-6.7977271	9.8717155	-15.0660934	100	96.5206299	
3912	4.5106268	-10.5150433	-12.8341274	-6.8099914	9.9124603	-15.1265545	100	96.5019608	
3913	4.5033393	-10.5041981	-12.885787	-6.8326945	9.9289742	-15.1510658	100	96.4783325	
3914	4.4989667	-10.4976902	-12.8422537	-6.8552337	9.9212685	-15.1396275	100	96.4978867	
3915	4.4880347	-10.4814215	-12.8274546	-6.8350101	9.8783226	-15.0758982	100	96.5152206	
3916	4.497509	-10.4955215	-12.753171	-6.7976947	9.8392334	-15.0178881	100	96.5555344	
3917	4.5149999	-10.5215511	-12.7253017	-6.7863593	9.8282204	-15.0015469	100	96.5667953	
3918	4.4945941	-10.4911833	-12.7045517	-6.7689567	9.8265686	-14.9990959	100	96.5776825	
3919	4.4822044	-10.4727449	-12.7412825	-6.780683	9.8585014	-15.046484	100	96.5581436	
3920	4.463985	-10.4456301	-12.7832088	-6.7997661	9.877224	-15.0742636	100	96.5391998	
3921	4.4515958	-10.4271927	-12.7361879	-6.8093886	9.8574028	-15.0448503	100	96.5642166	
3922	4.4362917	-10.4044161	-12.6995058	-6.7870288	9.8067513	-14.9696817	100	96.5928345	
3923	4.4523249	-10.428277	-12.6327524	-6.7505755	9.7808723	-14.9312811	100	96.6261368	
3924	4.4574261	-10.4358692	-12.5902834	-6.7338099	9.7605019	-14.9010506	100	96.6463013	
3925	4.4202585	-10.3805561	-12.5571365	-6.7137332	9.7660065	-14.9092207	100	96.6615753	
3926	4.4085979	-10.3632021	-12.5743513	-6.7288527	9.7830772	-14.9345493	100	96.6531448	
3927	4.3947511	-10.3425951	-12.656558	-6.7392898	9.8061981	-14.9688654	100	96.6157074	
3928	4.3925648	-10.3393421	-12.6133337	-6.7327018	9.7742653	-14.9214764	100	96.6409225	
3929	4.3670573	-10.3013811	-12.5649137	-6.7187572	9.7236137	-14.8463078	100	96.6748047	
3930	4.3896499	-10.3350039	-12.5155878	-6.6895633	9.7087479	-14.8242483	100	96.6971817	
3931	4.3823619	-10.3241577	-12.4723301	-6.6709533	9.676815	-14.7768593	100	96.7212372	
3932	4.3437366	-10.266675	-12.4475508	-6.6429496	9.6889305	-14.7948341	100	96.7310181	
3933	4.3291612	-10.2449837	-12.4527464	-6.6503062	9.7010422	-14.812809	100	96.7283096	
3934	4.313128	-10.2211227	-12.4717054	-6.6718841	9.7037926	-14.8168945	100	96.7217178	
3935	4.3072977	-10.2124462	-12.4493275	-6.661428	9.6680069	-14.7637863	100	96.7395782	
3936	4.2970948	-10.1972618	-12.393261	-6.6332126	9.6206589	-14.6935205	100	96.774704	
3937	4.3153143	-10.2243767	-12.3488846	-6.6072154	9.6052437	-14.6706438	100	96.7937622	
3938	4.2978234	-10.1983461	-12.3055439	-6.5872207	9.5832214	-14.6379614	100	96.8165207	
3939	4.2788754	-10.1701479	-12.318202	-6.5714011	9.6124001	-14.6812649	100	96.8064728	
3940	4.2752314	-10.1647243	-12.3550968	-6.5858989	9.6250648	-14.700057	100	96.7910614	
3941	4.2548256	-10.1343565	-12.3705206	-6.6051936	9.6212082	-14.6943378	100	96.7881241	
3942	4.2373347	-10.1083269	-12.2863922	-6.6081786	9.5639496	-14.6093655	100	96.8364792	
3943	4.2242169	-10.0888042	-12.2289944	-6.5804362	9.5166016	-14.5390997	100	96.8710251	
3944	4.250453	-10.1278486	-12.1785841	-6.5558734	9.5011864	-14.516222	100	96.8912277	
3945	4.2220302	-10.0855503	-12.1192293	-6.5295348	9.4868698	-14.4949789	100	96.9184952	
3946	4.2008958	-10.0540972	-12.138236	-6.5404773	9.5259628	-14.552989	100	96.9054718	
3947	4.1936078	-10.043252	-12.1838961	-6.5766368	9.5402756	-14.5742321	100	96.8876801	
3948	4.1797614	-10.022645	-12.1873827	-6.5895534	9.5342216	-14.5652447	100	96.889534	
3949	4.1615415	-9.9955301	-12.1448317	-6.5714011	9.4813652	-14.4868088	100	96.9201736	
3950	4.1586266	-9.9911919	-12.0676718	-6.542892	9.4362183	-14.4198112	100	96.96064	
3951	4.1783037	-10.0204754	-12.0302343	-6.5307078	9.4202538	-14.3961163	100	96.9755325	
3952	4.1498814	-9.9781771	-11.9856443	-6.5125728	9.4097939	-14.3805923	100	96.9964218	
3953	4.1374922	-9.9597387	-11.9778671	-6.5075488	9.4285126	-14.4083719	100	96.9952621	
3954	4.1148996	-9.9261169	-11.9952812	-6.5374599	9.4362183	-14.4198112	100	96.9911652	
3955	4.1046968	-9.9109335	-11.9970245	-6.54392	9.4257584	-14.4042873	100	96.9940872	
3956	4.0908499	-9.8903265	-11.9484062	-6.515182	9.3740044	-14.3274851	100	97.0266571	
3957	4.1046968	-9.9109335	-11.8821945	-6.4764152	9.3409729	-14.2784624	100	97.0587692	
3958	4.1148996	-9.9261169	-11.852994	-6.4655528	9.3272095	-14.2580357	100	97.0705872	
3959	4.091579	-9.8914108	-11.8200455	-6.4602675	9.3255577	-14.2555847	100	97.0851593	
3960	4.0777321	-9.8708038	-11.8362246	-6.4693847	9.3338127	-14.2678404	100	97.0803604	
3961	4.0646138	-9.8512812	-11.8581419	-6.483541	9.343174	-14.2817307	100	97.0718002	
3962	4.0544109	-9.8360968	-11.8326416	-6.477735	9.3145447	-14.2392435	100	97.0891037	
3963	4.0340052	-9.8057289	-11.7819357	-6.4596477	9.2622414	-14.1616249	100	97.1221466	
3964	4.0616989	-9.8469429	-11.7296505	-6.4378753	9.2495766	-14.1428328	100	97.1413879	
3965	4.0580549	-9.8415203	-11.6837292	-6.4202113	9.2248039	-14.1060658	100	97.1624756	
3966	4.0274463	-9.7959681	-11.6566982	-6.4000869	9.2424202	-14.1322107	100	97.1697998	
3967	4.02526	-9.7927141	-11.6907654	-6.4127593	9.2682953	-14.1706123	100	97.1528549	
3968	4.0092268	-9.7688532	-11.7377577	-6.4484439	9.2837143	-14.1934891	100	97.1358948	
3969	4.0012102	-9.7569227	-11.7019806	-6.4413333	9.2473755	-14.1395645	100	97.1582718	
3970	3.985177	-9.7330618	-11.6166658	-6.412889	9.1890144	-14.0529575	100	97.2044449	
3971	4.0084982	-9.7677689	-11.5777321	-6.3984065	9.1851616	-14.0472383	100	97.2159958	
3972	4.0033965	-9.7601767	-11.5410023	-6.3866801	9.1774521	-14.0358	100	97.2299957	
3973	3.9866347	-9.7352314	-11.5607786	-6.3647933	9.2071838	-14.0799198	100	97.2166748	
3974	3.972059	-9.7135401	-11.5879059	-6.3636508	9.2275543	-14.1101513	100	97.204567	
3975	3.9633138	-9.7005253	-11.6130629	-6.3865657	9.239666	-14.1281261	100	97.1941452	
3976	3.9545684	-9.6875095	-11.5753784	-6.3702235	9.1950722	-14.061945	100	97.2191162	
3977	3.9538395	-9.6864252	-11.5178976	-6.3410945	9.1581841	-14.0072031	100	97.2481079	
3978	3.988821	-9.7384853	-11.4919853	-6.3283572	9.1537781	-14.0006666	100	97.2537918	
3979	3.9662287	-9.7048635	-11.4525576	-6.3055568	9.1466217	-13.9900455	100	97.2698288	
3980	3.9531107	-9.6853409	-11.4617491	-6.3114924	9.1807556	-14.0407019	100	97.2604446	
3981	3.9436367	-9.6712408	-11.4964752	-6.3352561	9.192318	-14.0578604	100	97.2490387	
3982	3.9334338	-9.6560574	-11.5003395	-6.3430839	9.1857109	-14.0480556	100	97.2509537	
3983	3.9246883	-9.6430426	-11.4637394	-6.3221107	9.1372643	-13.9761553	100	97.2762833	
3984	3.9319761	-9.6538877	-11.4226503	-6.2942386	9.1091843	-13.9344864	100	97.295845	
3985	3.9596698	-9.6951017	-11.4150381	-6.2919879	9.1053314	-13.9287672	100	97.2954941	
3986	3.9450941	-9.6734104	-11.3765163	-6.2844348	9.099823	-13.9205961	100	97.3104706	
3987	3.9334338	-9.6560574	-11.3997316	-6.2860999	9.132309	-13.9688025	100	97.2962952	
3988	3.9181294	-9.6332808	-11.4379435	-6.3227801	9.1565323	-14.0047522	100	97.281105	
3989	3.9203157	-9.6365347	-11.4521666	-6.3332992	9.1543312	-14.0014839	100	97.2766571	
3990	3.9166718	-9.6311121	-11.3954744	-6.3060126	9.099823	-13.9205961	100	97.3094254	
3991	3.9319761	-9.6538877	-11.3567543	-6.2836699	9.0750504	-13.8838291	100	97.3262405	
3992	3.9472806	-9.6766644	-11.3456888	-6.2805209	9.0684433	-13.8740253	100	97.3292007	
3993	3.9327049	-9.6549721	-11.3447008	-6.263885	9.0844078	-13.8977194	100	97.3263245	
3994	3.9312475	-9.6528034	-11.3850489	-6.2792811	9.1130371	-13.9402056	100	97.3075714	
3995	3.9239597	-9.6419573	-11.4464417	-6.3056045	9.1433182	-13.9851427	100	97.2811737	
3996	3.9254172	-9.6441269	-11.4265976	-6.303453	9.1196442	-13.9500103	100	97.2933426	
3997	3.9159431	-9.6300268	-11.3921185	-6.2838492	9.0800018	-13.8911829	100	97.3154068	
3998	3.9472806	-9.6766644	-11.3652525	-6.2664962	9.0755997	-13.8846464	100	97.3213654	
3999	3.9480093	-9.6777487	-11.3448315	-6.2546382	9.0662384	-13.8707571	100	97.3293076	
4000	3.9305186	-9.6517191	-11.3282413	-6.2385898	9.0937691	-13.9116087	100	97.3278503	
4001	3.9297898	-9.6506338	-11.3782883	-6.2455859	9.1251488	-13.9581804	100	97.3044739	
4002	3.9203157	-9.6365347	-11.422205	-6.2752852	9.1466217	-13.9900455	100	97.2867966	
4003	3.926146	-9.6452112	-11.3937941	-6.2662673	9.1130371	-13.9402056	100	97.3040237	
4004	3.9181294	-9.6332808	-11.353529	-6.2522578	9.0728455	-13.8805609	100	97.3280869	
4005	3.9465518	-9.6755791	-11.3607292	-6.2475772	9.0855103	-13.899353	100	97.3186798	
4006	3.9538395	-9.6864252	-11.3463764	-6.246305	9.0965195	-13.9156942	100	97.3192139	
4007	3.9407215	-9.6669025	-11.3858185	-6.2464519	9.1361618	-13.9745216	100	97.298233	
